Log file open, 03/08/23 14:51:18
[2023.03.08-13.54.24:110][876]LogBlueprintUserMessages: [DayNightCycle_C_1] -407.457237
[2023.03.08-13.54.24:120][877]LogBlueprintUserMessages: [DayNightCycle_C_1] -407.550659
[2023.03.08-13.54.24:129][878]LogBlueprintUserMessages: [DayNightCycle_C_1] -407.64782
[2023.03.08-13.54.24:138][879]LogBlueprintUserMessages: [DayNightCycle_C_1] -407.736473
[2023.03.08-13.54.24:148][880]LogBlueprintUserMessages: [DayNightCycle_C_1] -407.829819
[2023.03.08-13.54.24:157][881]LogBlueprintUserMessages: [DayNightCycle_C_1] -407.92881
[2023.03.08-13.54.24:168][882]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.022232
[2023.03.08-13.54.24:178][883]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.127937
[2023.03.08-13.54.24:187][884]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.227539
[2023.03.08-13.54.24:196][885]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.31768
[2023.03.08-13.54.24:205][886]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.412628
[2023.03.08-13.54.24:215][887]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.504181
[2023.03.08-13.54.24:225][888]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.604012
[2023.03.08-13.54.24:235][889]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.704033
[2023.03.08-13.54.24:245][890]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.801689
[2023.03.08-13.54.24:254][891]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.901138
[2023.03.08-13.54.24:263][892]LogBlueprintUserMessages: [DayNightCycle_C_1] -408.989792
[2023.03.08-13.54.24:273][893]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.082947
[2023.03.08-13.54.24:282][894]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.183884
[2023.03.08-13.54.24:292][895]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.27494
[2023.03.08-13.54.24:302][896]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.378281
[2023.03.08-13.54.24:311][897]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.474754
[2023.03.08-13.54.24:320][898]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.5644
[2023.03.08-13.54.24:330][899]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.659157
[2023.03.08-13.54.24:340][900]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.758415
[2023.03.08-13.54.24:350][901]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.859238
[2023.03.08-13.54.24:360][902]LogBlueprintUserMessages: [DayNightCycle_C_1] -409.959412
[2023.03.08-13.54.24:369][903]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.056076
[2023.03.08-13.54.24:379][904]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.149117
[2023.03.08-13.54.24:388][905]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.247078
[2023.03.08-13.54.24:398][906]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.340881
[2023.03.08-13.54.24:408][907]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.441589
[2023.03.08-13.54.24:418][908]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.538101
[2023.03.08-13.54.24:428][909]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.638885
[2023.03.08-13.54.24:437][910]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.737686
[2023.03.08-13.54.24:446][911]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.826912
[2023.03.08-13.54.24:456][912]LogBlueprintUserMessages: [DayNightCycle_C_1] -410.920715
[2023.03.08-13.54.24:465][913]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.01738
[2023.03.08-13.54.24:474][914]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.111069
[2023.03.08-13.54.24:483][915]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.20327
[2023.03.08-13.54.24:493][916]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.294441
[2023.03.08-13.54.24:504][917]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.387177
[2023.03.08-13.54.24:514][918]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.48819
[2023.03.08-13.54.24:524][919]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.597061
[2023.03.08-13.54.24:533][920]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.696625
[2023.03.08-13.54.24:543][921]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.787224
[2023.03.08-13.54.24:552][922]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.879234
[2023.03.08-13.54.24:562][923]LogBlueprintUserMessages: [DayNightCycle_C_1] -411.975937
[2023.03.08-13.54.24:572][924]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.076988
[2023.03.08-13.54.24:581][925]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.174644
[2023.03.08-13.54.24:590][926]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.263336
[2023.03.08-13.54.24:600][927]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.35817
[2023.03.08-13.54.24:609][928]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.451172
[2023.03.08-13.54.24:618][929]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.548752
[2023.03.08-13.54.24:628][930]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.64019
[2023.03.08-13.54.24:638][931]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.741814
[2023.03.08-13.54.24:647][932]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.840424
[2023.03.08-13.54.24:657][933]LogBlueprintUserMessages: [DayNightCycle_C_1] -412.932701
[2023.03.08-13.54.24:666][934]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.025703
[2023.03.08-13.54.24:676][935]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.116379
[2023.03.08-13.54.24:685][936]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.216782
[2023.03.08-13.54.24:695][937]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.310318
[2023.03.08-13.54.24:704][938]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.408241
[2023.03.08-13.54.24:713][939]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.501511
[2023.03.08-13.54.24:724][940]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.592339
[2023.03.08-13.54.24:733][941]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.696022
[2023.03.08-13.54.24:743][942]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.788528
[2023.03.08-13.54.24:752][943]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.888283
[2023.03.08-13.54.24:762][944]LogBlueprintUserMessages: [DayNightCycle_C_1] -413.986397
[2023.03.08-13.54.24:772][945]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.08474
[2023.03.08-13.54.24:782][946]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.183388
[2023.03.08-13.54.24:791][947]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.283829
[2023.03.08-13.54.24:801][948]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.375114
[2023.03.08-13.54.24:810][949]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.473267
[2023.03.08-13.54.24:820][950]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.563332
[2023.03.08-13.54.24:830][951]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.66259
[2023.03.08-13.54.24:840][952]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.762383
[2023.03.08-13.54.24:849][953]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.861183
[2023.03.08-13.54.24:859][954]LogBlueprintUserMessages: [DayNightCycle_C_1] -414.958916
[2023.03.08-13.54.24:869][955]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.052109
[2023.03.08-13.54.24:878][956]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.154915
[2023.03.08-13.54.24:888][957]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.249367
[2023.03.08-13.54.24:898][958]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.347672
[2023.03.08-13.54.24:908][959]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.451736
[2023.03.08-13.54.24:917][960]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.546417
[2023.03.08-13.54.24:927][961]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.638199
[2023.03.08-13.54.24:936][962]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.738449
[2023.03.08-13.54.24:946][963]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.827866
[2023.03.08-13.54.24:955][964]LogBlueprintUserMessages: [DayNightCycle_C_1] -415.92617
[2023.03.08-13.54.24:964][965]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.01696
[2023.03.08-13.54.24:973][966]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.111298
[2023.03.08-13.54.24:984][967]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.203842
[2023.03.08-13.54.24:994][968]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.311264
[2023.03.08-13.54.25:003][969]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.411896
[2023.03.08-13.54.25:013][970]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.504936
[2023.03.08-13.54.25:022][971]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.596832
[2023.03.08-13.54.25:031][972]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.694832
[2023.03.08-13.54.25:041][973]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.785927
[2023.03.08-13.54.25:050][974]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.878471
[2023.03.08-13.54.25:059][975]LogBlueprintUserMessages: [DayNightCycle_C_1] -416.97258
[2023.03.08-13.54.25:069][976]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.065964
[2023.03.08-13.54.25:079][977]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.165337
[2023.03.08-13.54.25:088][978]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.258072
[2023.03.08-13.54.25:099][979]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.352409
[2023.03.08-13.54.25:108][980]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.463341
[2023.03.08-13.54.25:118][981]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.559433
[2023.03.08-13.54.25:128][982]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.651711
[2023.03.08-13.54.25:138][983]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.75074
[2023.03.08-13.54.25:147][984]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.852402
[2023.03.08-13.54.25:157][985]LogBlueprintUserMessages: [DayNightCycle_C_1] -417.945938
[2023.03.08-13.54.25:166][986]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.04184
[2023.03.08-13.54.25:176][987]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.135757
[2023.03.08-13.54.25:185][988]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.23391
[2023.03.08-13.54.25:194][989]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.327255
[2023.03.08-13.54.25:205][990]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.421021
[2023.03.08-13.54.25:215][991]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.523064
[2023.03.08-13.54.25:224][992]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.62854
[2023.03.08-13.54.25:233][993]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.721275
[2023.03.08-13.54.25:244][994]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.812599
[2023.03.08-13.54.25:253][995]LogBlueprintUserMessages: [DayNightCycle_C_1] -418.916245
[2023.03.08-13.54.25:263][996]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.007568
[2023.03.08-13.54.25:273][997]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.10614
[2023.03.08-13.54.25:282][998]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.206963
[2023.03.08-13.54.25:292][999]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.299965
[2023.03.08-13.54.25:302][  0]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.400024
[2023.03.08-13.54.25:312][  1]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.499207
[2023.03.08-13.54.25:321][  2]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.59774
[2023.03.08-13.54.25:331][  3]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.694099
[2023.03.08-13.54.25:341][  4]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.792709
[2023.03.08-13.54.25:351][  5]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.892159
[2023.03.08-13.54.25:360][  6]LogBlueprintUserMessages: [DayNightCycle_C_1] -419.991798
[2023.03.08-13.54.25:369][  7]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.082626
[2023.03.08-13.54.25:378][  8]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.17498
[2023.03.08-13.54.25:388][  9]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.266533
[2023.03.08-13.54.25:397][ 10]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.366669
[2023.03.08-13.54.25:406][ 11]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.458527
[2023.03.08-13.54.25:416][ 12]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.549469
[2023.03.08-13.54.25:425][ 13]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.642891
[2023.03.08-13.54.25:435][ 14]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.73658
[2023.03.08-13.54.25:445][ 15]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.837326
[2023.03.08-13.54.25:455][ 16]LogBlueprintUserMessages: [DayNightCycle_C_1] -420.93689
[2023.03.08-13.54.25:464][ 17]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.03775
[2023.03.08-13.54.25:474][ 18]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.129837
[2023.03.08-13.54.25:484][ 19]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.227837
[2023.03.08-13.54.25:493][ 20]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.327896
[2023.03.08-13.54.25:503][ 21]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.41861
[2023.03.08-13.54.25:513][ 22]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.518402
[2023.03.08-13.54.25:523][ 23]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.62384
[2023.03.08-13.54.25:532][ 24]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.715698
[2023.03.08-13.54.25:541][ 25]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.806908
[2023.03.08-13.54.25:550][ 26]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.898689
[2023.03.08-13.54.25:561][ 27]LogBlueprintUserMessages: [DayNightCycle_C_1] -421.989899
[2023.03.08-13.54.25:571][ 28]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.099648
[2023.03.08-13.54.25:581][ 29]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.198563
[2023.03.08-13.54.25:590][ 30]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.299309
[2023.03.08-13.54.25:601][ 31]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.396584
[2023.03.08-13.54.25:610][ 32]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.489662
[2023.03.08-13.54.25:619][ 33]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.582741
[2023.03.08-13.54.25:629][ 34]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.67334
[2023.03.08-13.54.25:639][ 35]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.774544
[2023.03.08-13.54.25:649][ 36]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.874298
[2023.03.08-13.54.25:658][ 37]LogBlueprintUserMessages: [DayNightCycle_C_1] -422.97184
[2023.03.08-13.54.25:668][ 38]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.066788
[2023.03.08-13.54.25:678][ 39]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.166924
[2023.03.08-13.54.25:688][ 40]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.264427
[2023.03.08-13.54.25:697][ 41]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.367157
[2023.03.08-13.54.25:707][ 42]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.458252
[2023.03.08-13.54.25:718][ 43]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.556442
[2023.03.08-13.54.25:727][ 44]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.667526
[2023.03.08-13.54.25:737][ 45]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.759346
[2023.03.08-13.54.25:747][ 46]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.85891
[2023.03.08-13.54.25:756][ 47]LogBlueprintUserMessages: [DayNightCycle_C_1] -423.955574
[2023.03.08-13.54.25:766][ 48]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.048386
[2023.03.08-13.54.25:775][ 49]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.148293
[2023.03.08-13.54.25:784][ 50]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.24118
[2023.03.08-13.54.25:795][ 51]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.333801
[2023.03.08-13.54.25:804][ 52]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.442749
[2023.03.08-13.54.25:815][ 53]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.534264
[2023.03.08-13.54.25:825][ 54]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.636269
[2023.03.08-13.54.25:834][ 55]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.738541
[2023.03.08-13.54.25:843][ 56]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.828987
[2023.03.08-13.54.25:853][ 57]LogBlueprintUserMessages: [DayNightCycle_C_1] -424.921112
[2023.03.08-13.54.25:862][ 58]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.019722
[2023.03.08-13.54.25:871][ 59]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.111122
[2023.03.08-13.54.25:881][ 60]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.204277
[2023.03.08-13.54.25:890][ 61]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.303764
[2023.03.08-13.54.25:899][ 62]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.397644
[2023.03.08-13.54.25:910][ 63]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.488243
[2023.03.08-13.54.25:920][ 64]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.59433
[2023.03.08-13.54.25:930][ 65]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.698776
[2023.03.08-13.54.25:939][ 66]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.790825
[2023.03.08-13.54.25:948][ 67]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.884018
[2023.03.08-13.54.25:958][ 68]LogBlueprintUserMessages: [DayNightCycle_C_1] -425.975838
[2023.03.08-13.54.25:967][ 69]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.071625
[2023.03.08-13.54.25:976][ 70]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.163063
[2023.03.08-13.54.25:985][ 71]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.253967
[2023.03.08-13.54.25:995][ 72]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.348152
[2023.03.08-13.54.26:004][ 73]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.442604
[2023.03.08-13.54.26:014][ 74]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.539612
[2023.03.08-13.54.26:024][ 75]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.633682
[2023.03.08-13.54.26:033][ 76]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.734428
[2023.03.08-13.54.26:042][ 77]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.828842
[2023.03.08-13.54.26:052][ 78]LogBlueprintUserMessages: [DayNightCycle_C_1] -426.921349
[2023.03.08-13.54.26:061][ 79]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.015419
[2023.03.08-13.54.26:071][ 80]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.109451
[2023.03.08-13.54.26:080][ 81]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.206535
[2023.03.08-13.54.26:089][ 82]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.298546
[2023.03.08-13.54.26:098][ 83]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.390404
[2023.03.08-13.54.26:107][ 84]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.483788
[2023.03.08-13.54.26:117][ 85]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.575989
[2023.03.08-13.54.26:127][ 86]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.670746
[2023.03.08-13.54.26:137][ 87]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.767868
[2023.03.08-13.54.26:147][ 88]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.877426
[2023.03.08-13.54.26:158][ 89]LogBlueprintUserMessages: [DayNightCycle_C_1] -427.977982
[2023.03.08-13.54.26:168][ 90]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.08197
[2023.03.08-13.54.26:178][ 91]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.185501
[2023.03.08-13.54.26:186][ 92]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.279648
[2023.03.08-13.54.26:195][ 93]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.365555
[2023.03.08-13.54.26:205][ 94]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.458519
[2023.03.08-13.54.26:214][ 95]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.553696
[2023.03.08-13.54.26:223][ 96]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.643723
[2023.03.08-13.54.26:233][ 97]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.738976
[2023.03.08-13.54.26:242][ 98]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.832397
[2023.03.08-13.54.26:253][ 99]LogBlueprintUserMessages: [DayNightCycle_C_1] -428.92807
[2023.03.08-13.54.26:262][100]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.035301
[2023.03.08-13.54.26:271][101]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.126244
[2023.03.08-13.54.26:281][102]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.221916
[2023.03.08-13.54.26:290][103]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.316444
[2023.03.08-13.54.26:299][104]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.409142
[2023.03.08-13.54.26:309][105]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.501534
[2023.03.08-13.54.26:318][106]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.594383
[2023.03.08-13.54.26:327][107]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.690552
[2023.03.08-13.54.26:337][108]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.783401
[2023.03.08-13.54.26:346][109]LogBlueprintUserMessages: [DayNightCycle_C_1] -429.878387
